DEPT,ECGR,ATRX,ATRT,NPHI,CAL1,HDAR,HROM,DTSM,DTCO
2448,18.0796,2.3393,2.3694,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2448.5,25.8943,3.2478,3.2977,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2449,20.3378,3.3898,3.369,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2449.5,27.4183,2.17,2.2705,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2450,29.4438,2.04,2.05,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2450.5,24.7761,2.3061,2.3949,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2451,25.5121,2.6508,2.621,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2451.5,28.3439,2.7717,2.872,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2452,12.316,2.998,2.978,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2452.5,31.2546,3.037,3.1064,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2453,22.9168,3.6997,3.7689,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2453.5,17.5372,3.2396,3.2411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2454,17.1675,3.497,3.7062,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2454.5,18.4866,3.9059,3.8761,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2455,28.7416,3.3099,3.4396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2455.5,32.9788,4.0857,4.2168,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2456,16.7852,3.3068,3.2591,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2456.5,20.6796,3.8704,4.0198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2457,27.6124,4.4403,4.5003,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2457.5,22.9149,4.2927,4.353,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2458,22.3739,4.2903,4.4015,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2458.5,22.9367,4.1537,4.1731,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2459,26.9963,3.5601,3.6606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2459.5,24.5738,3.491,3.5014,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2460,32.966,3.9846,4.1048,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2460.5,29.2508,3.5503,3.5881,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2461,27.6043,4.0568,4.1049,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2461.5,26.2959,3.62,3.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2462,17.3468,3.7799,3.8499,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2462.5,23.1019,4.2188,4.2488,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2463,22.953,4.2237,4.3053,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2463.5,20.156,4.3773,4.418,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2464,24.6324,4.0396,4.1494,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2464.5,35.2349,3.7417,3.8511,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2465,19.9379,3.5715,3.6327,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2465.5,19.9276,3.5812,3.6612,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2466,17.2062,3.58,3.6199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2466.5,24.7515,3.5103,3.5703,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2467,19.7442,3.6395,3.7196,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2467.5,31.0957,3.6995,3.7597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2468,22.1974,3.7672,3.8188,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2468.5,30.9312,3.6802,3.7602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2469,18.8254,3.43,3.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2469.5,24.5976,3.4598,3.5596,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2470,29.8569,3.6914,3.7306,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2470.5,26.4641,3.7096,3.7397,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2471,24.5878,3.5791,3.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2471.5,29.6492,3.5393,3.6685,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2472,22.7336,3.9095,3.9397,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2472.5,19.1798,4.2158,4.2767,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2473,32.104,4.1546,4.1749,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2473.5,25.3076,3.77,3.8699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2474,22.952,4.4576,4.5088,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2474.5,25.9216,4.0076,4.1245,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2475,20.485,3.7284,3.8184,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2475.5,26.0873,3.4808,3.5907,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2476,25.7112,3.6691,3.6593,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2476.5,23.8386,3.429,3.5382,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2477,29.999,3.8064,3.7376,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2477.5,30.4219,3.4588,3.5383,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2478,24.2459,2.8106,2.9009,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2478.5,23.4702,2.9197,2.9302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2479,19.5921,3.0803,3.12,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2479.5,10.4349,2.5382,2.5594,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2480,17.8956,2.4919,2.6419,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2480.5,25.5092,2.94,3.03,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2481,24.9684,3.0693,3.1191,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2481.5,25.1495,3.6876,3.759,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2482,30.9485,3.6373,3.7278,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2482.5,12.5066,3.65,3.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2483,21.8108,3.8901,3.9802,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2483.5,14.7205,3.8813,3.9611,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2484,22.9014,3.5454,3.6439,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2484.5,11.5782,3.4557,3.5357,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2485,22.5747,2.9767,3.0365,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2485.5,15.8569,2.7296,2.7897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2486,20.4932,3.0466,3.078,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2486.5,23.497,3.0821,3.0726,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2487,19.3773,2.7962,2.866,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2487.5,28.1772,2.1798,2.2199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2488,24.2235,1.9619,2.0022,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2488.5,19.5656,1.9214,1.9611,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2489,11.7466,1.994,2.0326,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2489.5,13.0507,1.58,1.6401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2490,21.6372,1.5204,1.5605,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2490.5,23.6918,1.5799,1.6298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2491,12.1084,1.6705,1.6908,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2491.5,16.0262,1.8912,1.9807,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2492,7.6622,1.469,1.4797,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2492.5,17.6777,1.43,1.4601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2493,19.5668,1.1628,1.1728,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2493.5,21.4768,1.2013,1.2315,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2494,22.5411,1.3484,1.3582,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2494.5,19.006,1.3303,1.3802,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2495,14.0106,1.3104,1.3204,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2495.5,19.1809,1.3605,1.4098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2496,14.1624,1.1106,1.1206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2496.5,21.6498,1.1203,1.1401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2497,17.7003,1.0801,1.0801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2497.5,15.6734,1.0798,1.0898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2498,21.7989,1.0898,1.1003,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2498.5,15.2964,1.0304,1.0504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2499,16.4016,1.0701,1.0801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2499.5,18.4614,1.06,1.08,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2500,13.4159,1.09,1.061,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2500.5,19.2276,1.1538,1.1236,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2501,14.1792,1.3805,1.3907,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2501.5,16.7755,0.9899,0.9999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2502,22.3647,1.0793,1.0991,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2502.5,16.3973,1.2611,1.2316,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2503,14.5423,1.1703,1.1897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2503.5,17.7031,1.0687,1.0689,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2504,24.4209,0.99,1.0299,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2504.5,18.8191,1.0101,1.0101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2505,27.5772,1.0996,1.0896,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2505.5,28.1529,1.0786,1.0975,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2506,13.7874,1.0103,1.0005,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2506.5,23.69,1.27,1.2,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2507,14.5388,1.3895,1.329,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2507.5,17.5439,1.2097,1.1697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2508,17.3205,1.1294,1.1492,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2508.5,18.2765,1.0891,1.0791,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2509,16.0375,0.9502,0.9405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2509.5,17.7003,0.93,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2510,14.5503,1.0097,1.0197,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2510.5,15.4465,1.0509,1.0905,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2511,15.6566,1.16,1.19,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2511.5,17.1602,1.0798,1.0898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2512,18.2316,1.0696,1.0404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2512.5,22.9214,1.169,1.209,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2513,14.72,1.1198,1.1298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2513.5,23.6627,1.16,1.2099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2514,16.5711,1.0601,1.09,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2514.5,18.2611,0.9015,0.9415,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2515,19.5764,0.8487,0.8682,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2515.5,21.4245,0.9705,0.9508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2516,21.2823,1.1,1.06,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2516.5,22.7019,0.8709,0.8304,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2517,19.193,1.1888,1.199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2517.5,16.7857,1.3094,1.3094,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2518,20.6829,1.3098,1.3697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2518.5,16.7699,1.1208,1.1603,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2519,19.9351,1.0802,1.0705,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2519.5,16.9763,1.1097,1.1194,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2520,17.6975,1.0919,1.0923,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2520.5,20.6997,1.3998,1.4296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2521,26.8294,1.3694,1.3894,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2521.5,11.3578,1.5189,1.5686,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2522,16.7835,1.1911,1.1921,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2522.5,18.257,1.5402,1.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2523,19.2175,1.2208,1.2209,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2523.5,17.8844,1.0702,1.1198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2524,30.7958,1.3709,1.372,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2524.5,23.0602,1.3031,1.4029,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2525,22.0129,1.5109,1.511,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2525.5,18.0735,1.8387,1.8589,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2526,17.6969,1.1934,1.223,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2526.5,19.0383,1.4597,1.517,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2527,16.3935,1.1399,1.1497,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2527.5,16.7751,1.0196,1.0198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2528,21.4134,1.0498,1.1096,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2528.5,20.1193,1.1767,1.216,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2529,26.6349,1.4696,1.489,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2529.5,21.612,1.4711,1.5007,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2530,20.5183,1.64,1.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2530.5,22.5438,1.5319,1.5124,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2531,23.8804,1.1881,1.2281,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2531.5,8.7445,1.0007,1.0013,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2532,17.3411,1.1997,1.2098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2532.5,16.7718,1.1104,1.1005,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2533,24.4113,1.7952,1.8651,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2533.5,13.0716,1.3642,1.3239,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2534,16.2048,1.1306,1.1306,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2534.5,27.5744,1.7693,1.8193,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2535,22.4986,2.4899,2.4101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2535.5,21.0713,2.1938,2.2338,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2536,16.8034,1.51,1.5404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2536.5,11.9423,1.7824,1.812,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2537,24.6277,2.1399,2.1399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2537.5,17.129,1.803,1.8029,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2538,17.5133,1.5206,1.5603,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2538.5,18.8043,1.8147,1.8444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2539,16.7712,1.9993,1.9993,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2539.5,11.593,1.7404,1.7604,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2540,25.7078,1.8388,1.9284,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2540.5,19.214,2.1286,2.1292,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2541,25.3353,3.2232,3.3124,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2541.5,18.8135,3.19,3.14,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2542,15.6549,2.2996,2.4792,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2542.5,22.3548,2.5658,2.5582,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2543,21.4473,2.6758,2.7555,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2543.5,19.1774,3.1096,3.0996,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2544,21.046,2.4187,2.4287,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2544.5,17.7226,1.812,1.8715,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2545,15.8312,1.9564,2.0267,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2545.5,21.0724,2.5236,2.5442,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2546,13.6074,2.8021,2.852,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2546.5,13.6068,3.1098,3.1597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2547,18.8297,3.3187,3.3884,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2547.5,28.5058,3.2873,3.4148,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2548,22.0004,3.2268,3.1588,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2548.5,8.5642,3.3502,3.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2549,22.0533,3.6,3.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2549.5,17.4783,4.9023,4.9741,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2550,18.2611,4.8078,4.8597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2550.5,21.4518,4.1713,4.2116,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2551,16.9553,3.3799,3.5594,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2551.5,24.6289,3.4687,3.5386,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2552,22.728,3.5874,3.608,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2552.5,19.5612,3.4134,3.561,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2553,21.6064,3.2195,3.2592,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2553.5,16.4003,3.0497,3.1595,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2554,21.6293,3.5456,3.6568,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2554.5,15.2705,4.2545,4.4027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2555,21.6175,4.5366,4.5393,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2555.5,23.0936,4.4597,4.5998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2556,16.9525,4.5302,4.5802,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2556.5,29.6195,4.8284,4.9287,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2557,17.7311,4.1082,4.113,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2557.5,19.751,4.3488,4.6372,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2558,22.6955,5.3288,5.2888,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2558.5,27.0164,5.1101,5.2194,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2559,17.5379,4.836,4.9358,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2559.5,25.6887,4.1162,4.2366,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2560,18.4406,4.0649,4.1953,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2560.5,13.4119,5.04,5.11,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2561,27.0479,4.9005,4.9302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2561.5,25.1554,5.0116,5.0924,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2562,23.3101,4.5595,4.6118,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2562.5,19.7427,4.7508,4.8606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2563,19.3799,4.8899,4.9398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2563.5,23.2896,5.0593,5.1596,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2564,18.2705,5.3949,5.4673,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2564.5,19.7279,5.5406,5.571,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2565,18.8646,4.4861,4.5864,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2565.5,26.0594,4.0502,4.2699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2566,20.6935,4.919,5.0117,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2566.5,22.1967,5.4775,5.5071,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2567,12.3062,5.009,5.1308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2567.5,29.4865,5.1903,5.3902,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2568,28.4694,5.6676,5.7381,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2568.5,27.594,5.6609,5.8205,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2569,21.9889,4.5695,4.6514,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2569.5,19.5584,4.9509,5.1996,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2570,26.8532,4.9098,4.9698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2570.5,21.6338,5.4674,5.4897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2571,27.5962,5.1508,5.3184,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2571.5,26.271,5.1546,5.2648,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2572,20.3219,4.94,5.17,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2572.5,28.5322,5.0698,5.1898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2573,18.0741,4.9122,4.9934,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2573.5,10.8102,4.7335,4.9125,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2574,20.6801,4.4145,4.5254,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2574.5,21.6219,4.4493,4.5788,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2575,17.5351,3.7615,3.9303,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2575.5,16.0331,3.7421,3.833,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2576,14.014,4.0573,4.1276,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2576.5,19.9486,3.6783,3.7385,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2577,14.1568,3.9285,4.0786,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2577.5,18.6253,3.4635,3.4642,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2578,12.6687,3.0903,3.228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2578.5,22.5668,3.3414,3.4296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2579,26.4546,2.1397,2.1498,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2579.5,17.515,2.21,2.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2580,18.0774,3.0853,3.076,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2580.5,19.0211,3.199,3.2396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2581,23.8776,2.563,2.673,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2581.5,14.5335,2.8423,2.9219,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2582,15.6608,2.7439,2.7448,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2582.5,17.3292,2.4611,2.5308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2583,28.6824,3.4926,3.4805,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2583.5,14.9135,2.8697,2.9698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2584,25.1554,2.7403,2.8204,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2584.5,26.1069,2.4901,2.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2585,22.1756,2.946,2.9778,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2585.5,13.9721,2.6371,2.6771,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2586,25.3734,2.4893,2.5295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2586.5,17.1295,2.1397,2.1597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2587,13.2619,2.1857,2.2949,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2587.5,18.407,2.8057,2.853,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2588,29.469,3.0588,3.0396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2588.5,23.4725,2.5084,2.5682,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2589,16.9594,2.5478,2.7173,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2589.5,19.7635,3.7878,3.709,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2590,21.2437,2.7679,2.789,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2590.5,17.5191,2.0924,2.174,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
2591,18.1023,2.86,2.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
