DEPT,ECGR,ATRT,DTCO,DTSM,RHOB,NPHI
3066,10.071,3.1632,71.4713,-999.25,-999.25,-999.25
3066.5,11.7386,3.2413,67.8653,-999.25,-999.25,-999.25
3067,13.3652,3.659,67.136,-999.25,-999.25,-999.25
3067.5,12.9049,2.8074,67.5072,-999.25,-999.25,-999.25
3068,13.5424,2.5596,67.5232,-999.25,-999.25,-999.25
3068.5,12.7026,3.1625,67.1607,-999.25,-999.25,-999.25
3069,14.2508,3.4368,67.8653,-999.25,-999.25,-999.25
3069.5,12.6712,3.2647,67.1578,-999.25,-999.25,-999.25
3070,12.6053,3.188,69.1506,-999.25,-999.25,-999.25
3070.5,13.3307,3.0499,67.5101,-999.25,-999.25,-999.25
3071,14.9646,2.9163,66.272,-999.25,-999.25,-999.25
3071.5,14.5152,2.708,70.4038,-999.25,-999.25,-999.25
3072,16.011,2.4435,70.7495,-999.25,-999.25,-999.25
3072.5,14.1409,2.3456,71.286,-999.25,-999.25,-999.25
3073,17.2781,2.1302,69.1304,-999.25,-999.25,-999.25
3073.5,14.5648,2.1361,69.108,-999.25,-999.25,-999.25
3074,15.6263,2.2143,71.8323,-999.25,-999.25,-999.25
3074.5,11.6004,2.3152,73.4598,-999.25,-999.25,-999.25
3075,11.2487,1.6283,68.2424,-999.25,-999.25,-999.25
3075.5,12.5174,1.6551,71.8483,-999.25,-999.25,-999.25
3076,11.3108,1.6171,72.7509,-999.25,-999.25,-999.25
3076.5,10.4259,1.7408,71.1292,-999.25,-999.25,-999.25
3077,12.9649,1.6282,72.2035,-999.25,-999.25,-999.25
3077.5,11.2691,1.6697,72.2137,-999.25,-999.25,-999.25
3078,10.5531,1.6452,72.2035,-999.25,-999.25,-999.25
3078.5,13.4029,1.6342,73.1119,-999.25,-999.25,-999.25
3079,9.9988,1.5939,73.1221,-999.25,-999.25,-999.25
3079.5,10.4648,1.4578,72.2194,-999.25,-999.25,-999.25
3080,10.5766,1.5814,72.3109,-999.25,-999.25,-999.25
3080.5,11.8265,1.5636,75.4397,-999.25,-999.25,-999.25
3081,10.25,1.4657,73.818,-999.25,-999.25,-999.25
3081.5,10.3631,1.4656,74.3551,-999.25,-999.25,-999.25
3082,10.0491,1.5851,72.7538,-999.25,-999.25,-999.25
3082.5,10.9158,1.4275,74.5765,-999.25,-999.25,-999.25
3083,11.7134,1.6292,70.7842,-999.25,-999.25,-999.25
3083.5,11.0006,1.8477,70.2047,-999.25,-999.25,-999.25
3084,10.0522,1.6698,74.7716,-999.25,-999.25,-999.25
3084.5,12.2347,2.0073,73.9289,-999.25,-999.25,-999.25
3085,8.7678,1.9962,68.7723,-999.25,-999.25,-999.25
3085.5,11.8265,2.1897,70.1071,-999.25,-999.25,-999.25
3086,12.9319,2.1725,70.7157,-999.25,-999.25,-999.25
3086.5,10.0852,2.1098,70.3509,-999.25,-999.25,-999.25
3087,11.8029,2.1314,69.1187,-999.25,-999.25,-999.25
3087.5,12.8816,1.9619,69.1435,-999.25,-999.25,-999.25
3088,12.0965,2.2558,71.1175,-999.25,-999.25,-999.25
3088.5,17.4759,2.5266,64.8009,-999.25,-999.25,-999.25
3089,14.5083,2.8846,69.146,-999.25,-999.25,-999.25
3089.5,12.5676,2.8944,71.4844,-999.25,-999.25,-999.25
3090,13.852,2.445,70.7666,-999.25,-999.25,-999.25
3090.5,11.324,2.0538,73.7151,-999.25,-999.25,-999.25
3091,13.2145,2.1851,73.6803,-999.25,-999.25,-999.25
3091.5,11.3115,2.8153,69.7988,-999.25,-999.25,-999.25
3092,10.5766,3.17,67.6491,-999.25,-999.25,-999.25
3092.5,12.3164,3.1098,68.3187,-999.25,-999.25,-999.25
3093,10.5374,2.0529,70.5055,-999.25,-999.25,-999.25
3093.5,11.5313,2.2033,70.7432,-999.25,-999.25,-999.25
3094,11.5376,2.85,65.1435,-999.25,-999.25,-999.25
3094.5,13.0302,3.0809,65.5492,-999.25,-999.25,-999.25
3095,12.2825,2.1262,67.8711,-999.25,-999.25,-999.25
3095.5,9.1855,2.5355,65.8942,-999.25,-999.25,-999.25
3096,10.6677,3.3718,65.7029,-999.25,-999.25,-999.25
3096.5,12.5205,4.058,65.3679,-999.25,-999.25,-999.25
3097,11.9411,3.2197,61.6867,-999.25,-999.25,-999.25
3097.5,12.1813,2.9949,63.5492,-999.25,-999.25,-999.25
3098,8.6114,3.3261,63.1762,-999.25,-999.25,-999.25
3098.5,8.3489,4.1391,63.1406,-999.25,-999.25,-999.25
3099,10.8404,4.6972,61.6556,-999.25,-999.25,-999.25
3099.5,8.2277,3.794,67.513,-999.25,-999.25,-999.25
3100,11.5768,4.4956,68.7417,-999.25,-999.25,-999.25
3100.5,14.4355,3.7162,62.3043,-999.25,-999.25,-999.25
3101,11.7448,4.534,65.8694,-999.25,-999.25,-999.25
3101.5,12.3123,4.6551,62.6717,-999.25,-999.25,-999.25
3102,10.2014,3.6554,62.0018,-999.25,-999.25,-999.25
3102.5,10.3097,3.6476,66.5186,-999.25,-999.25,-999.25
3103,10.8134,4.6119,66.8361,-999.25,-999.25,-999.25
3103.5,12.6251,4.8153,63.7999,-999.25,-999.25,-999.25
3104,12.7168,4.1993,65.462,-999.25,-999.25,-999.25
3104.5,9.2608,4.0497,64.0043,-999.25,-999.25,-999.25
3105,10.7776,4.3278,65.1096,-999.25,-999.25,-999.25
3105.5,8.5354,4.9012,67.1636,-999.25,-999.25,-999.25
3106,11.243,4.837,67.5502,-999.25,-999.25,-999.25
3106.5,10.0566,4.7291,68.2661,-999.25,-999.25,-999.25
3107,10.25,7.2627,68.826,-999.25,-999.25,-999.25
3107.5,11.3853,7.1695,64.079,-999.25,-999.25,-999.25
3108,11.7558,5.3785,64.7495,-999.25,-999.25,-999.25
3108.5,9.7601,5.1111,64.7495,-999.25,-999.25,-999.25
3109,11.7593,5.1029,64.7499,-999.25,-999.25,-999.25
3109.5,11.1312,5.9194,65.1403,-999.25,-999.25,-999.25
3110,9.8261,5.6011,61.3454,-999.25,-999.25,-999.25
3110.5,8.6422,4.5519,64.7495,-999.25,-999.25,-999.25
3111,12.0526,5.3273,65.8753,-999.25,-999.25,-999.25
3111.5,8.9531,4.5605,65.5545,-999.25,-999.25,-999.25
3112,9.1101,5.3632,64.2477,-999.25,-999.25,-999.25
3112.5,11.5752,6.0771,59.5645,-999.25,-999.25,-999.25
3113,8.1272,4.7299,60.8119,-999.25,-999.25,-999.25
3113.5,10.5107,4.5022,65.5332,-999.25,-999.25,-999.25
3114,8.7709,3.3894,66.2494,-999.25,-999.25,-999.25
3114.5,14.0592,4.8047,69.4856,-999.25,-999.25,-999.25
3115,22.2147,8.1942,64.8111,-999.25,-999.25,-999.25
3115.5,14.5931,7.9575,58.8089,-999.25,-999.25,-999.25
3116,9.1603,4.5215,61.5618,-999.25,-999.25,-999.25
3116.5,9.3095,4.6631,61.2008,-999.25,-999.25,-999.25
3117,11.5674,7.3803,57.5817,-999.25,-999.25,-999.25
3117.5,9.063,4.5153,59.3352,-999.25,-999.25,-999.25
3118,12.7246,5.3811,60.7499,-999.25,-999.25,-999.25
3118.5,12.599,6.5296,61.1635,-999.25,-999.25,-999.25
3119,16.6971,4.6587,61.5429,-999.25,-999.25,-999.25
3119.5,9.5654,3.2089,58.7071,-999.25,-999.25,-999.25
3120,11.5376,3.4395,71.4844,-999.25,-999.25,-999.25
3120.5,15.9262,7.1332,63.8735,-999.25,-999.25,-999.25
3121,14.4581,7.5483,61.9462,-999.25,-999.25,-999.25
3121.5,17.4257,8.4082,63.8998,-999.25,-999.25,-999.25
3122,17.0614,9.1321,60.7479,-999.25,-999.25,-999.25
3122.5,11.0172,5.7744,60.352,-999.25,-999.25,-999.25
3123,11.0716,5.0879,62.1749,-999.25,-999.25,-999.25
3123.5,12.1405,6.1959,63.6757,-999.25,-999.25,-999.25
3124,12.5205,6.4513,63.9325,-999.25,-999.25,-999.25
3124.5,18.9016,5.6698,60.5202,-999.25,-999.25,-999.25
3125,16.9013,4.9103,65.6284,-999.25,-999.25,-999.25
3125.5,14.7533,4.781,67.9032,-999.25,-999.25,-999.25
3126,11.9521,5.7327,65.7167,-999.25,-999.25,-999.25
3126.5,11.7329,7.1527,63.2945,-999.25,-999.25,-999.25
3127,13.6165,6.0143,63.0093,-999.25,-999.25,-999.25
3127.5,12.9209,3.9557,64.3494,-999.25,-999.25,-999.25
3128,15.1114,4.6059,64.8821,-999.25,-999.25,-999.25
3128.5,11.3068,3.9806,65.1496,-999.25,-999.25,-999.25
3129,11.861,4.0509,65.1496,-999.25,-999.25,-999.25
3129.5,14.6434,4.3134,63.0583,-999.25,-999.25,-999.25
3130,11.4577,3.3973,62.8378,-999.25,-999.25,-999.25
3130.5,10.7258,2.9423,64.0024,-999.25,-999.25,-999.25
3131,12.4432,2.7125,63.9792,-999.25,-999.25,-999.25
3131.5,11.4685,2.7472,63.8463,-999.25,-999.25,-999.25
3132,10.0004,3.0204,65.5493,-999.25,-999.25,-999.25
3132.5,10.657,4.6252,65.2095,-999.25,-999.25,-999.25
3133,12.1625,3.6303,62.0532,-999.25,-999.25,-999.25
3133.5,14.0373,3.083,64.7958,-999.25,-999.25,-999.25
3134,16.2167,2.9301,68.1347,-999.25,-999.25,-999.25
3134.5,15.9183,2.9992,68.3504,-999.25,-999.25,-999.25
3135,17.3236,3.3545,67.1501,-999.25,-999.25,-999.25
3135.5,16.0081,3.018,67.1508,-999.25,-999.25,-999.25
3136,17.6863,3.5664,67.5502,-999.25,-999.25,-999.25
3136.5,17.4006,4.6031,66.9961,-999.25,-999.25,-999.25
3137,15.7142,6.7431,64.5671,-999.25,-999.25,-999.25
3137.5,13.7735,6.7912,66.1792,-999.25,-999.25,-999.25
3138,12.5707,5.3071,69.56,-999.25,-999.25,-999.25
3138.5,11.883,3.965,70.4154,-999.25,-999.25,-999.25
3139,10.3882,3.9418,69.5974,-999.25,-999.25,-999.25
3139.5,10.3191,4.652,67.6365,-999.25,-999.25,-999.25
3140,11.0602,5.4013,65.9498,-999.25,-999.25,-999.25
3140.5,13.0669,5.6027,65.8139,-999.25,-999.25,-999.25
3141,13.8049,5.5028,64.1168,-999.25,-999.25,-999.25
3141.5,12.3164,7.2856,62.9667,-999.25,-999.25,-999.25
3142,18.6693,8.1868,62.749,-999.25,-999.25,-999.25
3142.5,16.2795,7.3849,62.749,-999.25,-999.25,-999.25
3143,13.4312,5.5305,63.2925,-999.25,-999.25,-999.25
3143.5,14.2006,4.7565,64.1085,-999.25,-999.25,-999.25
3144,15.3185,5.5125,64.1053,-999.25,-999.25,-999.25
3144.5,13.7798,4.5138,66.7297,-999.25,-999.25,-999.25
3145,13.4532,4.3031,67.6484,-999.25,-999.25,-999.25
3145.5,12.5142,4.3794,64.7495,-999.25,-999.25,-999.25
3146,17.1964,6.0354,65.5491,-999.25,-999.25,-999.25
3146.5,16.0502,7.0951,64.6735,-999.25,-999.25,-999.25
3147,14.904,8.2965,63.4819,-999.25,-999.25,-999.25
3147.5,15.5164,9.1604,63.5752,-999.25,-999.25,-999.25
3148,13.3307,8.4508,62.8056,-999.25,-999.25,-999.25
3148.5,16.3109,9.0896,63.24,-999.25,-999.25,-999.25
3149,15.6388,8.7049,63.7948,-999.25,-999.25,-999.25
3149.5,20.007,7.6256,63.3147,-999.25,-999.25,-999.25
3150,13.6165,6.5416,62.8006,-999.25,-999.25,-999.25
3150.5,17.4037,6.9613,62.7342,-999.25,-999.25,-999.25
3151,19.6742,6.4616,61.9488,-999.25,-999.25,-999.25
3151.5,11.4873,3.8208,62.463,-999.25,-999.25,-999.25
3152,10.6834,4.3894,67.2323,-999.25,-999.25,-999.25
3152.5,11.2015,6.7142,65.0521,-999.25,-999.25,-999.25
3153,12.9947,5.1192,62.2955,-999.25,-999.25,-999.25
3153.5,10.608,3.4965,60.8647,-999.25,-999.25,-999.25
3154,9.3142,3.0215,66.0822,-999.25,-999.25,-999.25
3154.5,13.2208,4.5862,67.8268,-999.25,-999.25,-999.25
3155,14.9699,5.2909,64.922,-999.25,-999.25,-999.25
3155.5,20.4938,5.5256,63.7946,-999.25,-999.25,-999.25
3156,28.1122,5.4853,65.2434,-999.25,-999.25,-999.25
3156.5,15.6954,3.6744,65.8113,-999.25,-999.25,-999.25
3157,14.5177,3.6734,65.7622,-999.25,-999.25,-999.25
3157.5,15.3939,3.7273,63.2427,-999.25,-999.25,-999.25
3158,14.8324,3.7383,65.8718,-999.25,-999.25,-999.25
3158.5,8.9311,3.0702,61.6387,-999.25,-999.25,-999.25
3159,11.2675,3.5458,62.1699,-999.25,-999.25,-999.25
3159.5,20.7984,4.0773,66.004,-999.25,-999.25,-999.25
3160,12.056,3.4642,66.75,-999.25,-999.25,-999.25
3160.5,13.3288,4.1931,65.7023,-999.25,-999.25,-999.25
3161,10.5515,3.3729,64.3198,-999.25,-999.25,-999.25
3161.5,11.8705,3.7421,67.4296,-999.25,-999.25,-999.25
3162,14.2728,3.959,65.0789,-999.25,-999.25,-999.25
3162.5,14.3921,3.6365,64.3534,-999.25,-999.25,-999.25
3163,11.5501,3.6805,66.0413,-999.25,-999.25,-999.25
3163.5,13.2396,3.5484,66.2159,-999.25,-999.25,-999.25
3164,11.6946,3.1672,66.3499,-999.25,-999.25,-999.25
3164.5,13.7201,2.879,65.9498,-999.25,-999.25,-999.25
3165,16.3015,2.8227,66.6497,-999.25,-999.25,-999.25
3165.5,14.9558,2.5661,67.5353,-999.25,-999.25,-999.25
3166,13.494,2.5699,68.609,-999.25,-999.25,-999.25
3166.5,10.429,2.6319,68.5949,-999.25,-999.25,-999.25
3167,15.0673,2.6661,66.3499,-999.25,-999.25,-999.25
3167.5,15.5352,2.084,66.3492,-999.25,-999.25,-999.25
3168,14.0592,2.212,66.1917,-999.25,-999.25,-999.25
3168.5,14.6842,2.3877,67.1501,-999.25,-999.25,-999.25
3169,12.8502,2.8949,67.152,-999.25,-999.25,-999.25
3169.5,18.5122,4.4744,67.9498,-999.25,-999.25,-999.25
3170,17.0646,5.485,66.3499,-999.25,-999.25,-999.25
3170.5,17.9093,5.1446,65.95,-999.25,-999.25,-999.25
3171,16.4679,5.419,66.2477,-999.25,-999.25,-999.25
3171.5,17.6015,4.9906,66.3495,-999.25,-999.25,-999.25
3172,19.1089,5.4511,65.6234,-999.25,-999.25,-999.25
3172.5,18.5782,5.148,65.8829,-999.25,-999.25,-999.25
3173,18.3427,4.4233,65.8023,-999.25,-999.25,-999.25
3173.5,19.1811,4.8221,67.8362,-999.25,-999.25,-999.25
3174,16.7119,4.4802,69.3749,-999.25,-999.25,-999.25
3174.5,22.3984,5.2925,66.9983,-999.25,-999.25,-999.25
3175,15.0767,4.9037,65.153,-999.25,-999.25,-999.25
3175.5,13.6353,3.7957,67.7894,-999.25,-999.25,-999.25
3176,16.493,3.8626,67.1501,-999.25,-999.25,-999.25
3176.5,16.6783,3.2047,67.1516,-999.25,-999.25,-999.25
3177,14.6214,3.0242,67.7357,-999.25,-999.25,-999.25
3177.5,15.1175,3.3184,67.5502,-999.25,-999.25,-999.25
3178,15.105,3.1499,67.5502,-999.25,-999.25,-999.25
3178.5,15.0296,2.9972,67.5502,-999.25,-999.25,-999.25
3179,14.075,2.8095,67.4398,-999.25,-999.25,-999.25
3179.5,13.6887,4.7721,66.9159,-999.25,-999.25,-999.25
3180,18.5185,7.2001,64.7962,-999.25,-999.25,-999.25
3180.5,16.5401,6.8471,64.5201,-999.25,-999.25,-999.25
3181,11.9191,3.4995,67.2601,-999.25,-999.25,-999.25
3181.5,10.6206,2.3473,69.0183,-999.25,-999.25,-999.25
3182,10.9126,2.3637,70.552,-999.25,-999.25,-999.25
3182.5,11.6569,3.1339,68.1272,-999.25,-999.25,-999.25
3183,13.2082,3.0784,62.8327,-999.25,-999.25,-999.25
3183.5,8.5229,2.4375,66.3686,-999.25,-999.25,-999.25
3184,11.861,3.1897,69.9505,-999.25,-999.25,-999.25
3184.5,14.4323,3.4383,68.2291,-999.25,-999.25,-999.25
3185,18.5845,3.4732,69.5517,-999.25,-999.25,-999.25
3185.5,11.2505,3.2431,70.7519,-999.25,-999.25,-999.25
3186,12.8144,2.8525,70.824,-999.25,-999.25,-999.25
3186.5,14.433,3.4579,67.5719,-999.25,-999.25,-999.25
3187,12.0212,3.4211,66.7523,-999.25,-999.25,-999.25
3187.5,18.283,4.032,67.0528,-999.25,-999.25,-999.25
3188,22.2053,4.4664,63.7875,-999.25,-999.25,-999.25
3188.5,13.6228,4.0907,62.749,-999.25,-999.25,-999.25
3189,11.2139,3.4474,62.7463,-999.25,-999.25,-999.25
3189.5,11.4226,3.231,61.5567,-999.25,-999.25,-999.25
3190,14.2665,2.5349,70.3509,-999.25,-999.25,-999.25
3190.5,12.0545,2.6533,68.0315,-999.25,-999.25,-999.25
3191,10.7258,2.7071,64.2739,-999.25,-999.25,-999.25
3191.5,12.0174,2.9309,69.5118,-999.25,-999.25,-999.25
3192,13.5512,3.0699,66.0406,-999.25,-999.25,-999.25
3192.5,10.9425,2.5122,65.3533,-999.25,-999.25,-999.25
3193,10.5345,2.1969,66.1577,-999.25,-999.25,-999.25
3193.5,10.9624,2.2747,68.6734,-999.25,-999.25,-999.25
3194,13.4814,3.1998,68.3496,-999.25,-999.25,-999.25
3194.5,15.2279,3.526,66.8274,-999.25,-999.25,-999.25
3195,11.9647,3.5233,65.9498,-999.25,-999.25,-999.25
3195.5,11.359,3.2652,65.7197,-999.25,-999.25,-999.25
3196,12.7361,3.7072,65.5497,-999.25,-999.25,-999.25
3196.5,12.6535,3.6951,65.5497,-999.25,-999.25,-999.25
3197,13.2786,3.2393,65.9739,-999.25,-999.25,-999.25
3197.5,13.3899,3.3936,67.9503,-999.25,-999.25,-999.25
3198,15.0296,4.0466,67.9503,-999.25,-999.25,-999.25
3198.5,13.5633,4.0741,67.9503,-999.25,-999.25,-999.25
3199,14.7229,3.6579,67.9503,-999.25,-999.25,-999.25
3199.5,15.2064,3.8109,67.1463,-999.25,-999.25,-999.25
3200,14.1413,3.6158,67.1501,-999.25,-999.25,-999.25
3200.5,13.0413,3.0312,67.0668,-999.25,-999.25,-999.25
3201,13.6228,3.4418,66.3387,-999.25,-999.25,-999.25
3201.5,13.2143,3.4125,65.5497,-999.25,-999.25,-999.25
3202,11.7561,3.254,65.1496,-999.25,-999.25,-999.25
3202.5,11.9025,3.0931,65.1496,-999.25,-999.25,-999.25
3203,8.369,2.6558,65.3905,-999.25,-999.25,-999.25
3203.5,11.8855,2.3469,70.7463,-999.25,-999.25,-999.25
3204,13.5926,3.1344,68.4572,-999.25,-999.25,-999.25
3204.5,12.0714,3.4634,65.5508,-999.25,-999.25,-999.25
3205,14.3968,3.8178,66.1961,-999.25,-999.25,-999.25
3205.5,12.6527,3.8357,67.0895,-999.25,-999.25,-999.25
3206,13.9694,3.5447,66.75,-999.25,-999.25,-999.25
3206.5,12.8314,3.327,67.484,-999.25,-999.25,-999.25
3207,11.2973,3.2733,68.8958,-999.25,-999.25,-999.25
3207.5,12.7309,3.4005,68.9622,-999.25,-999.25,-999.25
3208,12.7497,3.7331,67.5832,-999.25,-999.25,-999.25
3208.5,13.3929,4.4705,66.75,-999.25,-999.25,-999.25
3209,15.1734,5.2304,66.7486,-999.25,-999.25,-999.25
3209.5,16.5571,5.7996,66.0052,-999.25,-999.25,-999.25
3210,17.2885,5.9391,67.4961,-999.25,-999.25,-999.25
3210.5,16.9813,5.4243,68.2326,-999.25,-999.25,-999.25
3211,14.1911,5.9338,66.983,-999.25,-999.25,-999.25
3211.5,17.567,7.4745,65.2158,-999.25,-999.25,-999.25
3212,17.3739,7.849,66.3003,-999.25,-999.25,-999.25
3212.5,9.5428,4.0932,71.0358,-999.25,-999.25,-999.25
3213,13.8583,4.5137,75.152,-999.25,-999.25,-999.25
3213.5,13.1724,5.1888,75.152,-999.25,-999.25,-999.25
3214,13.2572,6.1557,73.9734,-999.25,-999.25,-999.25
3214.5,14.6251,6.0588,73.1498,-999.25,-999.25,-999.25
3215,18.3847,5.3568,71.1683,-999.25,-999.25,-999.25
3215.5,19.2612,5.9673,67.7786,-999.25,-999.25,-999.25
3216,17.9927,7.9066,66.1916,-999.25,-999.25,-999.25
3216.5,17.0426,7.329,65.9498,-999.25,-999.25,-999.25
3217,14.3846,6.7607,65.9515,-999.25,-999.25,-999.25
3217.5,14.35,6.6973,68.3911,-999.25,-999.25,-999.25
3218,15.0302,7.432,69.4675,-999.25,-999.25,-999.25
3218.5,15.5861,7.9052,70.7952,-999.25,-999.25,-999.25
3219,13.9016,7.8736,72.3561,-999.25,-999.25,-999.25
3219.5,17.0325,7.8204,72.7515,-999.25,-999.25,-999.25
3220,17.295,7.6542,72.753,-999.25,-999.25,-999.25
3220.5,16.2245,7.7239,73.1516,-999.25,-999.25,-999.25
3221,16.3517,7.6793,73.1516,-999.25,-999.25,-999.25
3221.5,16.4679,7.5424,73.1516,-999.25,-999.25,-999.25
3222,17.8135,7.2855,73.1516,-999.25,-999.25,-999.25
3222.5,19.1811,7.4747,73.1516,-999.25,-999.25,-999.25
3223,15.9277,8.1402,73.1516,-999.25,-999.25,-999.25
3223.5,15.6012,7.6468,73.1516,-999.25,-999.25,-999.25
3224,16.4585,7.7036,73.2489,-999.25,-999.25,-999.25
3224.5,21.0402,6.6119,73.5517,-999.25,-999.25,-999.25
3225,19.107,7.574,73.5517,-999.25,-999.25,-999.25
3225.5,18.1574,8.2218,73.5512,-999.25,-999.25,-999.25
3226,17.5701,8.0849,73.1894,-999.25,-999.25,-999.25
3226.5,15.8825,8.2072,73.1516,-999.25,-999.25,-999.25
3227,19.813,8.1651,73.1516,-999.25,-999.25,-999.25
3227.5,21.1595,7.6631,73.1516,-999.25,-999.25,-999.25
3228,20.9711,8.0314,73.9731,-999.25,-999.25,-999.25
3228.5,18.5546,8.2034,74.3519,-999.25,-999.25,-999.25
3229,18.305,8.1398,73.0908,-999.25,-999.25,-999.25
3229.5,17.9966,8.0458,73.5517,-999.25,-999.25,-999.25
3230,18.0789,7.3319,73.5517,-999.25,-999.25,-999.25
3230.5,21.8762,5.7615,74.5934,-999.25,-999.25,-999.25
3231,25.6691,3.9848,77.711,-999.25,-999.25,-999.25
3231.5,22.9181,5.4207,74.2656,-999.25,-999.25,-999.25
3232,25.0177,6.1119,71.8941,-999.25,-999.25,-999.25
3232.5,22.8694,6.6474,71.5512,-999.25,-999.25,-999.25
3233,17.5042,7.6715,71.3782,-999.25,-999.25,-999.25
3233.5,19.9301,7.6102,70.9125,-999.25,-999.25,-999.25
3234,16.9013,7.9885,70.3838,-999.25,-999.25,-999.25
3234.5,24.9892,5.9021,70.3509,-999.25,-999.25,-999.25
3235,25.2294,6.4135,70.361,-999.25,-999.25,-999.25
3235.5,35.4355,4.9299,73.542,-999.25,-999.25,-999.25
3236,23.5493,6.8365,69.2977,-999.25,-999.25,-999.25
3236.5,26.2971,6.2847,73.6106,-999.25,-999.25,-999.25
3237,28.7764,5.5191,74.6638,-999.25,-999.25,-999.25
3237.5,26.9126,6.8187,71.5492,-999.25,-999.25,-999.25
3238,25.3158,7.0176,72.0795,-999.25,-999.25,-999.25
3238.5,25.9611,6.7615,72.3105,-999.25,-999.25,-999.25
3239,20.3836,8.1856,70.1097,-999.25,-999.25,-999.25
3239.5,24.6821,8.045,70.304,-999.25,-999.25,-999.25
3240,21.6004,7.1257,71.3186,-999.25,-999.25,-999.25
3240.5,25.0661,5.1335,70.1625,-999.25,-999.25,-999.25
3241,32.6305,2.894,71.903,-999.25,-999.25,-999.25
3241.5,36.0083,2.4248,77.5111,-999.25,-999.25,-999.25
3242,29.8582,4.0184,73.0788,-999.25,-999.25,-999.25
3242.5,31.2086,4.3914,71.9484,-999.25,-999.25,-999.25
3243,30.7313,4.8005,70.7133,-999.25,-999.25,-999.25
3243.5,26.0129,6.5604,70.3528,-999.25,-999.25,-999.25
3244,29.585,5.3802,71.7186,-999.25,-999.25,-999.25
3244.5,31.8655,5.2537,73.4587,-999.25,-999.25,-999.25
3245,32.3784,5.2682,72.8225,-999.25,-999.25,-999.25
3245.5,40.6845,3.5749,74.012,-999.25,-999.25,-999.25
3246,32.2763,4.8695,74.3519,-999.25,-999.25,-999.25
3246.5,36.3399,4.8739,73.8255,-999.25,-999.25,-999.25
3247,19.525,7.8125,73.2069,-999.25,-999.25,-999.25
3247.5,30.9696,5.1604,74.9876,-999.25,-999.25,-999.25
3248,32.5928,4.4914,75.1507,-999.25,-999.25,-999.25
3248.5,32.4421,4.5013,73.8245,-999.25,-999.25,-999.25
3249,29.9713,4.4001,69.6714,-999.25,-999.25,-999.25
3249.5,31.3656,4.9928,67.6257,-999.25,-999.25,-999.25
3250,28.4765,6.4102,66.8344,-999.25,-999.25,-999.25
3250.5,32.5684,6.1068,68.7505,-999.25,-999.25,-999.25
3251,23.3892,7.9864,70.0477,-999.25,-999.25,-999.25
3251.5,31.5944,6.513,72.669,-999.25,-999.25,-999.25
3252,23.7527,5.6462,76.3523,-999.25,-999.25,-999.25
3252.5,27.1966,5.1129,75.4605,-999.25,-999.25,-999.25
3253,29.8382,5.5432,75.9522,-999.25,-999.25,-999.25
3253.5,26.6426,5.2948,75.9522,-999.25,-999.25,-999.25
3254,31.0327,4.1428,76.3552,-999.25,-999.25,-999.25
3254.5,31.1788,4.0785,77.1708,-999.25,-999.25,-999.25
3255,34.3866,3.596,78.9622,-999.25,-999.25,-999.25
3255.5,37.081,3.3015,79.0138,-999.25,-999.25,-999.25
3256,32.6117,4.6459,77.149,-999.25,-999.25,-999.25
3256.5,27.5093,5.8663,75.5471,-999.25,-999.25,-999.25
3257,26.7179,6.4279,73.5517,-999.25,-999.25,-999.25
3257.5,25.7915,6.2842,73.7052,-999.25,-999.25,-999.25
3258,30.4109,5.9827,75.4585,-999.25,-999.25,-999.25
3258.5,26.5672,6.55,75.9516,-999.25,-999.25,-999.25
3259,23.8382,7.3081,75.3266,-999.25,-999.25,-999.25
3259.5,24.2967,6.9395,74.1696,-999.25,-999.25,-999.25
3260,25.7915,7.072,73.5517,-999.25,-999.25,-999.25
3260.5,24.1271,7.3477,73.5517,-999.25,-999.25,-999.25
3261,26.0302,7.3261,74.0405,-999.25,-999.25,-999.25
3261.5,30.4926,5.3404,76.138,-999.25,-999.25,-999.25
3262,28.084,5.1857,76.6892,-999.25,-999.25,-999.25
3262.5,32.6343,5.6838,74.6306,-999.25,-999.25,-999.25
3263,27.8296,6.2921,73.9518,-999.25,-999.25,-999.25
3263.5,29.9399,5.9948,73.9518,-999.25,-999.25,-999.25
3264,28.2159,5.9739,73.9518,-999.25,-999.25,-999.25
3264.5,27.5941,5.8074,73.9539,-999.25,-999.25,-999.25
3265,31.1835,5.8258,74.752,-999.25,-999.25,-999.25
3265.5,33.074,5.213,74.9397,-999.25,-999.25,-999.25
3266,33.2335,4.599,75.726,-999.25,-999.25,-999.25
3266.5,35.2628,3.9638,77.587,-999.25,-999.25,-999.25
3267,35.8531,3.8065,78.3446,-999.25,-999.25,-999.25
3267.5,25.0127,6.8849,75.5521,-999.25,-999.25,-999.25
3268,27.8422,7.3513,75.9522,-999.25,-999.25,-999.25
3268.5,28.8376,5.161,75.962,-999.25,-999.25,-999.25
3269,33.9721,4.7034,77.068,-999.25,-999.25,-999.25
3269.5,36.0259,4.2498,76.7622,-999.25,-999.25,-999.25
3270,37.2475,3.9985,77.7524,-999.25,-999.25,-999.25
3270.5,35.2313,3.8897,76.2667,-999.25,-999.25,-999.25
3271,37.3071,4.1717,75.152,-999.25,-999.25,-999.25
3271.5,35.0084,4.7814,75.152,-999.25,-999.25,-999.25
3272,36.1672,4.958,75.1489,-999.25,-999.25,-999.25
3272.5,33.859,5.6643,73.636,-999.25,-999.25,-999.25
